2024-09-24 16:34:29.068818, -40867, -97862, 0.012321481686645704,
2024-09-24 16:34:30.763633, -40866, -97862, 0.013251025395968842,
2024-09-24 16:34:33.291670, -40866, -97861, 0.012312380985540796,
2024-09-24 16:34:35.307327, -40869, -97862, 0.011694987925032556,
2024-09-24 16:34:37.260161, -40869, -97862, 0.012954616236841288,
2024-09-24 16:34:39.211079, -40869, -97862, 0.011725073437188161,
2024-09-24 16:34:41.418855, -40867, -97861, 0.012099360186686477,
2024-09-24 16:34:43.738214, -40864, -97867, 0.011750668048890807,
2024-09-24 16:34:46.123088, -40867, -97867, 0.013461001181581911,
2024-09-24 16:34:47.307134, -40867, -97862, 0.01275435409819658,
2024-09-24 16:34:48.490644, -40867, -97861, 0.013382984038754094,
2024-09-24 16:34:49.674796, -40867, -97860, 0.012582298556756943,
2024-09-24 16:34:52.938631, -40867, -97860, 0.013092497251909132,
2024-09-24 16:34:55.401321, -40868, -97856, 0.012050800263070675,
2024-09-24 16:34:57.867316, -40870, -97860, 0.012079000868155654,
2024-09-24 16:34:59.817420, -40869, -97860, 0.012208454140919348,
2024-09-24 16:35:01.001448, -40865, -97860, 0.012090784717826462,
2024-09-24 16:35:02.184752, -40862, -97860, 0.012627919414119287,
2024-09-24 16:35:04.072970, -40870, -97860, 0.012425152980004187,
2024-09-24 16:35:06.024560, -40870, -97860, 0.012165992085280495,
2024-09-24 16:35:08.232433, -40862, -97860, 0.012727001434931346,
2024-09-24 16:35:09.912111, -40864, -97859, 0.013222606708153166,
2024-09-24 16:35:12.297266, -40864, -97863, 0.011893608265884153,
2024-09-24 16:35:14.119929, -40864, -97864, 0.01382139298694612,
2024-09-24 16:35:15.303844, -40864, -97859, 0.012824623962709416,
2024-09-24 16:35:16.488118, -40864, -97858, 0.013189323185065393,
2024-09-24 16:35:19.735401, -40864, -97858, 0.01305162303528099,
2024-09-24 16:35:21.431420, -40863, -97858, 0.013215564586998208,
2024-09-24 16:35:23.831739, -40870, -97854, 0.012561005840795081,
2024-09-24 16:35:25.783285, -40868, -97858, 0.012416321153465833,
2024-09-24 16:35:27.671337, -40872, -97858, 0.012736413365266356,
2024-09-24 16:35:29.623196, -40870, -97858, 0.01301215983281256,
2024-09-24 16:35:31.831343, -40863, -97858, 0.012766073371318111,
2024-09-24 16:35:33.510693, -40864, -97857, 0.013114547721453092,
2024-09-24 16:35:35.318902, -40865, -97851, 0.014881509209937527,
2024-09-24 16:35:37.718352, -40865, -97858, 0.013228911127519005,
2024-09-24 16:35:39.607413, -40865, -97860, 0.014350036647521583,
2024-09-24 16:35:41.572244, -40865, -97861, 0.01273979592641411,
2024-09-24 16:35:43.461640, -40865, -97862, 0.01459470522466552,
2024-09-24 16:35:45.301829, -40865, -97864, 0.013384437948000703,
2024-09-24 16:35:48.550130, -40865, -97860, 0.013015822657879638,
2024-09-24 16:35:50.245478, -40864, -97860, 0.01301791765906436,
2024-09-24 16:35:52.645287, -40869, -97856, 0.012941541536857674,
2024-09-24 16:35:54.597342, -40868, -97860, 0.012291961753007636,
2024-09-24 16:35:56.548977, -40870, -97860, 0.013960037951184067,
2024-09-24 16:35:59.797151, -40865, -97860, 0.01430964267051992,
2024-09-24 16:36:02.197059, -40866, -97863, 0.01382637705044569,
2024-09-24 16:36:04.547077, -40866, -97865, 0.01459944035265214,
2024-09-24 16:36:05.746790, -40866, -97860, 0.014165383123086012,
2024-09-24 16:36:06.932263, -40866, -97859, 0.014819617306095254,
2024-09-24 16:36:08.820012, -40866, -97864, 0.013650580965959901,
2024-09-24 16:36:12.082220, -40865, -97860, 0.013774564265691831,
2024-09-24 16:36:14.547988, -40869, -97856, 0.01291437220198971,
2024-09-24 16:36:16.961134, -40870, -97860, 0.012141404332928912,
2024-09-24 16:36:18.929303, -40871, -97860, 0.012377753992990797,
2024-09-24 16:36:21.024615, -40867, -97860, 0.0125885154566648,
2024-09-24 16:36:23.185806, -40879, -97860, 0.012701488728138867,
2024-09-24 16:36:24.435110, -40872, -97860, 0.011501994700055161,
2024-09-24 16:36:25.632898, -40865, -97860, 0.012380427263829688,
2024-09-24 16:36:26.896341, -40858, -97860, 0.011687363111377903,
